user_id,is_gone
4,0.5164896929857361
6,0.5164896929857361
10,0.7647076409336536
12,1.0
13,0.9702380952380952
15,0.770125934858614
19,0.5164896929857361
21,0.9702380952380952
23,0.5164896929857361
35,0.9702380952380952
40,0.5164896929857361
45,0.9523809523809523
55,1.0
58,1.0
62,0.9523809523809523
72,0.5164896929857361
74,1.0
81,0.9957356076759061
84,1.0
92,0.5164896929857361
93,0.5164896929857361
98,0.4026910107614207
102,0.9702380952380952
105,0.9957356076759061
107,0.5164896929857361
112,0.9506802721088435
113,1.0
119,1.0
124,0.9982993197278912
140,0.9982993197278912
141,1.0
143,0.5164896929857361
150,0.9523809523809523
159,0.5164896929857361
162,0.9523809523809523
164,1.0
165,0.5164896929857361
167,1.0
174,0.5164896929857361
177,1.0
180,0.5164896929857361
185,0.5164896929857361
186,0.9702380952380952
195,1.0
198,1.0
200,1.0
204,1.0
205,0.7170885933146062
207,0.9702380952380952
208,0.9702380952380952
212,0.9523809523809523
213,0.4026910107614207
217,0.5164896929857361
218,0.4906916898924556
234,0.5164896929857361
235,1.0
236,0.4656916898924556
237,0.5164896929857361
242,0.9523809523809523
248,0.770125934858614
253,0.9702380952380952
260,0.8653640300967093
261,0.9940476190476191
269,0.5164896929857361
271,1.0
273,0.5164896929857361
276,0.9671641791044776
283,0.3808910543406557
289,0.5164896929857361
298,0.9982993197278912
303,1.0
306,0.4026910107614207
308,0.3808910543406557
317,0.5164896929857361
318,0.5164896929857361
319,0.5164896929857361
320,0.5164896929857361
324,0.9523809523809523
328,0.9523809523809523
331,0.9523809523809523
335,1.0
341,1.0
346,0.5164896929857361
348,0.5164896929857361
349,0.9523809523809523
351,0.5164896929857361
355,0.9404761904761905
363,0.9940476190476191
366,0.5164896929857361
367,1.0
373,0.8146062936986999
375,0.44064632375821494
382,0.7170885933146062
388,0.5164896929857361
389,0.5164896929857361
391,0.9702380952380952
400,0.7170885933146062
406,0.5164896929857361
409,1.0
411,0.9506802721088435
414,1.0
417,0.9523809523809523
419,0.5164896929857361
421,0.4617156220310447
423,0.9671641791044776
424,0.9506802721088435
425,0.5164896929857361
430,0.770125934858614
448,0.9957356076759061
460,0.9523809523809523
462,0.9481165600568585
465,0.9982993197278912
467,1.0
474,0.9702380952380952
476,0.7647076409336536
483,0.5164896929857361
485,0.4026910107614207
486,0.9702380952380952
487,0.5383107375115032
498,1.0
503,0.4026910107614207
504,0.5164896929857361
511,0.5164896929857361
516,0.5164896929857361
522,1.0
530,1.0
534,0.5383107375115032
543,0.5164896929857361
554,0.5164896929857361
557,0.9523809523809523
561,0.9982993197278912
565,1.0
567,0.9506802721088435
570,1.0
574,0.9523809523809523
575,1.0
578,1.0
579,0.4026910107614207
583,0.5164896929857361
586,0.9702380952380952
593,0.9523809523809523
599,0.9523809523809523
601,1.0
602,0.9523809523809523
611,0.5164896929857361
613,0.5855383064638853
615,0.7170885933146062
628,0.9523809523809523
642,0.9957356076759061
650,0.5164896929857361
659,0.9523809523809523
664,0.9702380952380952
672,0.9523809523809523
680,0.4026910107614207
683,0.9523809523809523
693,0.9523809523809523
696,0.4026910107614207
700,0.5164896929857361
704,1.0
723,1.0
725,0.9523809523809523
726,0.5164896929857361
731,0.5164896929857361
733,0.9957356076759061
736,0.5164896929857361
739,0.9523809523809523
741,0.5164896929857361
744,0.8127196177869356
745,0.5164896929857361
747,0.9523809523809523
754,0.9982993197278912
757,0.5164896929857361
760,0.4026910107614207
765,1.0
770,0.9982993197278912
779,0.5164896929857361
800,1.0
801,0.5164896929857361
804,0.770125934858614
805,0.5164896929857361
810,0.5164896929857361
820,0.4656916898924556
829,0.5164896929857361
832,0.5164896929857361
837,0.9166666666666666
845,0.5164896929857361
848,0.4026910107614207
850,0.5164896929857361
864,0.5164896929857361
874,0.4026910107614207
880,0.9957356076759061
886,1.0
897,0.5164896929857361
898,1.0
901,0.9702380952380952
904,1.0
907,0.4026910107614207
918,0.5164896929857361
920,1.0
926,0.4026910107614207
933,0.7170885933146062
936,0.4300615997518026
937,0.5164896929857361
952,0.5164896929857361
953,0.9523809523809523
960,0.9702380952380952
970,0.9702380952380952
971,0.5164896929857361
972,1.0
973,0.4026910107614207
980,1.0
988,0.4344419482127024
999,0.9671641791044776
1003,0.9506802721088435
1010,0.9671641791044776
1023,0.5164896929857361
1041,0.9523809523809523
1044,0.9523809523809523
1049,1.0
1054,0.9523809523809523
1055,0.4026910107614207
1059,0.5164896929857361
1061,1.0
1068,0.5164896929857361
1071,0.4656916898924556
1083,0.8690476190476191
1087,0.9702380952380952
1092,0.9523809523809523
1099,0.5164896929857361
1100,0.9523809523809523
1102,0.5164896929857361
1115,0.9523809523809523
1131,0.4026910107614207
1132,0.91954513148543
1134,0.9702380952380952
1135,0.5164896929857361
1137,0.9523809523809523
