match_id_hash,radiant_win_prob
30cc2d778dca82f2edb568ce9b585caa,0.5507610814712277
70e5ba30f367cea48793b9003fab9d38,0.9493308976586825
4d9ef74d3a2025d79e9423105fd73d41,0.9611337798344932
2bb79e0c1eaac1608e5a09c8e0c6a555,0.6821125072274018
bec17f099b01d67edc82dfb5ce735a43,0.27374395218298647
038acbb47d9eb54c11962d07cce8d829,0.08394771242452423
b891f03bb2a86d78b84043437fc95e04,0.9127859844367772
ff898afdb5bb5c7163bde45a009503f7,0.04517034605040342
72e6b1c31c718c0806f9aaeb8b7290a9,0.6152248500313143
abd97ab60ceca3ae6f00a28baea8a43c,0.7448216597705528
d46d5407bd08b42245e1bf2de86da403,0.08983710227313536
a176147b06a337304ab179cd3b432015,0.3456925951179597
f4e59a3443f4d1e55b8639651dca3a4d,0.06056769752466846
2b8263ce33e0320e9d8b2775f65c3eef,0.44193305793140164
2d0803ecc11a376020a41da9aa255e23,0.9991976310046835
4e043d36d488c88b73afec997ea4fb76,0.9794176522240553
30f5b5e14622068c186b6f4e937bd6b9,0.6700569502759568
44ef19f09cec7868270e5e62aba4a3ff,0.7442067576080267
47b462bb8974dbe082357e8b1ddececd,0.36444440529505684
41e32d96134ca0a52c1a1be7faefd752,0.6018816492439717
a25a6fc067bc963af369f45d655db098,0.6140907663189972
f9bf94520433bc98d287e01ae84090eb,0.8909564026874146
3c83af081c79a7bcce2f47c038ccb360,0.5489722039496364
e6955d1c0b810cc5dc9197cc7d404831,0.34209164841643025
f53297cb268acd155dc0ba92765067d3,0.3408842423787542
021cefc286d907c7b8ad4156f06067f2,0.510859509672781
6b8377392b416087a5486b667159e942,0.030320801235115716
17d1e4a72ebca9d7e5bb04595219d7f4,0.5609721949587454
d020af84fd2a439bc9019dc681bc2325,0.012057997206650697
525559396be62ae36be7fa72246b9ffa,0.5602656369275482
39b35584d8fcca44bbb35b0d9ffaa8a3,0.19404769456436685
5d8b85ca1307b58f511f8794b22229c0,0.5395418220694537
3224dbf29a3f7a75b5a5c37dcab6b8f8,0.3420604740358731
0cd98aadfef4ca31d2b352124757cc16,0.9813578411692979
0e395c12a6af074b1cf20abca3662327,0.5301054660097925
05fa1a5bf98ada8025535261b3fcdc6f,0.6632031092010978
7d52952f47f56913ab634914f3904143,0.7845479154046627
3a559937038a24655a3add1da523c998,0.9837064322300219
a8531ace02ae32c1594ba5688ac535f4,0.842335275673097
1d55f15af571223402e59daa58ef8267,0.11385165554505178
ee290a51ad00351c9db6e1cbad3fe7e1,0.26104483836180065
8ec5c5e629b71a73e213dc216a931c36,0.8085628619486255
c28f4b3a278a0dee272e1e887c677e76,0.8843698649415866
9bf0626a279d053668fa8659c5ec6a0f,0.37155420746529483
82649fc7c67eee0badd74c3a92486050,0.7061881175757834
462140e734deb14ac27a2ffd6107968d,0.5353487576362536
a6ea4996c5e6d25d12e2d230e09802e0,0.7441994141999714
0ff573184e4c5c719bb3d63336bf4a19,0.31567881704152617
8f7f06608f179231a81365b92355655d,0.5057454224945508
829b44e368af73ca3fd4c87e8b217814,0.6755557892971935
e1834129bfe64831575572d2dfb9289b,0.5274297789642979
f3c661070c79ef6a88852dbb6a54ad22,0.8474193703501678
bd7809aeeb5900478b8a06a7bedfae29,0.3257719328879187
766d15ad4a340bff48ff37f5d173844d,0.3466465272752099
15f619b1a28186c4164b0c206d931bbe,0.4990295022850326
a73b39d09b3e5eaae81873e71cd467b7,0.7816938158722021
39d0ba15f7a177c1a77cf9d2fbc3ae83,0.7817308489995507
60353ee1ce84365ffee170457063f12d,0.9986353375287131
41d5c8eaa020b58cc2a6398539b28eda,0.7551413833592675
f05fcbd307f44f4ab1140eca9d1ba8d6,0.7649022854420434
33ce8c7dafa35d022a8e431895a4e969,0.44354119244979134
8009066aac44afe3c8aff74c6b41b75e,0.41028874621769357
495eb2eeb331fc066cc33e28b8d937ef,0.0036805832482316044
6e93839278a01c8a18b6bc37a6a4304f,0.6624719770950116
f6ec14644b6efe664531b1a775454bea,0.45626271894893855
4dad0ce7aa3a691f2ced03c444874b71,0.8748707483306539
4df5976fc62308f97f8eba3de32f4447,0.23176341856490926
ce1447113933873d4e60ef986ab5e0a7,0.6921729806379203
3f2e0f2a6608c910a2d69217209dc73e,0.6933008188245058
edf2020b7d9c4d57749c7f3eb4d976e2,0.025700213471142277
9933efa7dc6aebbd599e5663696ed314,0.4958605504322497
f03ce7a080562784208d03920f8ed9a8,0.31213334449753416
9bc9c1115610c3cd052c9fb1e32cd6a3,0.3445406657918812
fca6f4a09a6e8ffe0e7b3726b2458ec5,0.8514063855913405
e727c947fd12638260bf60fa0bd58ac4,0.49330515611739656
a7988c80f80a92d1d00ec55b001e0531,0.7259798579477768
73b4ac2c4b6c4c2203d8445aa5371d9c,0.7326001167408235
036fa099bd5f9ed2bba6b253f11c0646,0.6513942493400943
78afe765c255b1dbb4eef7bc6bef2ea2,0.712716373785808
ade6b775f2c15529c69e761693833b64,0.8704957093238448
c4af2ef35e9b5c648d6e290560acae9e,0.8697192246621251
42c66acd16752d83c132928436e2e0ab,0.47020540830868396
b8491947accfed83d0a554a99ce8e38f,0.09898985942611657
54a887a4c905a4579439fce4ff01719e,0.5690038497973116
b6e68f2983bf76d505fe1067f2f84deb,0.7212116006055921
253ae549ee3c10b2a64902adc8102d50,0.7546536267228795
2d35af56639997118786d6eadba53e52,0.3920133012536218
a2903da10946d1a751afec3d69ca5906,0.08728686259789369
52951bcf6e52b8ac5e4c05ebc14c053b,0.5655427144395648
39e27dbbd6d8fc50da949716010609a2,0.47342649865773073
5c170ea7a477b123256754a4330e445f,0.05371295556242419
b30f8d475edeb9e4067c94a5dad61745,0.7096063385434395
274a537210fb94ccc97378e9550a6b1f,0.00457284753463662
804621c88b9fb4d6961a8b879fb6d4e8,0.9773467455636689
72821e849a6ad51e0c3831e8afee4e1d,0.6065475991247238
40a1d084ce70a1f3dbaed42fb3972e90,0.5413784274076826
aba5de27ee767c8ff0504ffcc88840c1,0.5172480885127184
73cbf76bbc4c90021252a9e100fa176d,0.6949446584487035
75a7cf2ed1a3b2c6cd4c2676600af95f,0.31013913672258225
a8273c207a85333263a715c92824d4c5,0.21272116167976154
eaefb3e1caf992544319b50e52560729,0.050523058095547184
ddb777d093a1a8f907364777fb04828c,0.7176381489067447
ace3a47615b4ff4884732dc0f09cae72,0.5589735157341078
dcf60d2b0d734f24a8d645b04d7c6b2c,0.5112330756133678
b825903caed5dae1f2a096f4d9b725f2,0.9965521297611842
2be8820ce1b4d74e16cf9e6a8cf92bc2,0.04954195152198415
16017bfd32c10318b28481022503eca6,0.6174875040476733
9b1a5b963900d7217c526a488243fe3a,0.995884941605477
12780f9e434211f2cb75927e202fd1a9,0.44798284203220856
cab3143fb59af69757706940b616799e,0.48179987566028715
4509a5d8d23b966184a57ed75d7b36a0,0.8182859178192763
19f1f13ff866be52b70abf4e77a59dd5,0.9825622920032278
b5bb0c17d09bf40c28b599007d28aa1a,0.9771962869312855
f53fd5b695022ed025b550865af03367,0.4646493620323239
f00fa18fa9c75981ec7119e969a52f54,0.6224684799504566
6523ed0ac8460e8f6338982a3126e826,0.19079535828615884
880d3364cc3d469cf368b3c06f9ad729,0.9548001548179234
d741178c3c6c16cf5ee83cda24718346,0.8446661015867192
775e98b3529d03c2d8853281ac5b7eb6,0.6356842528314541
40f95c10a23ff0a05a738fda12701b9d,0.6362458911027518
a0c81e20bcd8afe281c6c2e100cca948,0.5498920496123088
058f0214f2484eb2b791ea5b116d443d,0.41784519932224895
a3e9755c49ba36882a4cdb30b237925c,0.0021304861286114284
d383a1b73f22b1f88661506103d1ad28,0.5727820925562958
279037ec318026190faed9c04510cb08,0.22068675086858053
854a5f2de20eda094ca030750c3227ce,0.763470426875882
839b93ce45b29ba974f7a514eeae6fdf,0.6611045125011293
b458533bf651b78a82df23020567b02d,0.46662175874654144
4812dc6b2c1b843cfb26d8ccca75e3f3,0.6995997638221088
44b39da92370301fe4778b773dde2f90,0.6641701912836845
abddf3edd5aabb1114dcfdf9a9fd208f,0.5318164418694364
362d4127aa4c6a187825e9b1b8b1314d,0.9154427013492097
80075e16c8646647dacb9453e090e421,0.47975539016682683
9663befb3126614a519da4c29ebfd121,0.9371343385720768
a2634b94eb04ee73d1946088ffa711f1,0.2566226351021196
ba24597e56fa6e4b9db0328e5bbc08cf,0.929760407521907
92a099a90b25a0bdcc4ac2bb8811b79f,0.96737101458621
ac4c63f11c9a59af2cb54001d25d18a1,0.4680593640763083
7d7e90529d277c609266e8fcfc91bb5f,0.9958064740216112
a52b16014ad43e8353f285aced6385f4,0.46289239651861996
8713283449d8fa345a42617734af28f1,0.6408529857966396
1bc4baa7f0864395298db819a203c865,0.2630611286523993
9fac12ba6f629babe09b0b6b2667de57,0.9924154764521466
5ee87d4baea9394c42dd8d55a40bdbb3,0.4552407712479516
2549437466db071c461d652ecb20eb2c,0.01821911238140014
767393fb9a3464261d107a6437842769,0.2041708069513588
a9f97a892972dc10b8dffb4d808e67e1,0.2601567976396189
