session_id,target
1,0.00013478306126408224
2,5.655052371927588e-07
3,7.297461214579666e-08
4,1.511290309580459e-08
5,5.9616961318011915e-05
6,1.8033964811233336e-05
7,0.001263863225369921
8,0.0005838013295056068
9,4.4374368869058425e-05
10,0.0018627980137218766
11,3.226299535300649e-05
12,4.840219610890026e-06
13,2.766349432097205e-05
14,0.01612333034144474
15,0.0002711535812279601
16,0.00020782312954873146
17,0.019568727603208304
18,3.032746458674618e-06
19,0.0011112050989465206
20,4.055405878373439e-07
21,0.030715449961424803
22,2.72953799438103e-06
23,7.448465188706417e-05
24,0.004672496364170604
25,0.07538709450017932
26,2.874522059567868e-07
27,3.633179100901117e-05
28,4.2282642349628037e-08
29,0.017932249870384075
30,0.0005635128952326893
31,0.025815812352954066
32,0.01438389775682905
33,4.001807706493068e-05
34,1.341028572546424e-06
35,0.021623604096394963
36,0.0003701741909797708
37,1.5318670596037626e-09
38,4.659964680139053e-07
39,0.000135423936352871
40,2.6738896228924807e-06
41,0.0007142575506620013
42,0.0068390578083442925
43,1.5422153850513742e-05
44,2.9562794248695227e-05
45,0.2071738302888069
46,6.53806214483431e-05
47,0.0001767696762542232
48,2.1581356105916973e-05
49,6.368857053399288e-05
50,8.515352627782246e-07
51,1.0891733241690722e-08
52,2.1407525305467165e-05
53,0.020864868183765393
54,0.00026792844501594446
55,5.087430242002121e-05
56,0.011107943047335403
57,1.285462621859202e-07
58,2.139964086065893e-06
59,5.81182882828814e-06
60,6.013653854758471e-07
61,1.003832283444711e-06
62,8.521876307641364e-05
63,2.6700264189561297e-06
64,9.376905181062162e-05
65,2.8314818385199998e-06
66,1.4195030257754582e-06
67,3.414060572899073e-05
68,0.000709704924098697
69,0.04919225027350983
70,1.1707921565181073e-05
71,0.0007382232281886718
72,0.00022265615901505197
73,0.15656013308263977
74,2.190237084742441e-05
75,6.865444514909931e-05
76,0.0009340386418154845
77,0.0006113394137811607
78,0.003286167604512987
79,2.3476835518805638e-05
80,2.8224053130933773e-06
81,1.9823994199135475e-06
82,0.00045690701702741214
83,5.0937824341800604e-08
84,0.5302827098459028
85,3.582353277039877e-05
86,1.407507961782043e-06
87,0.003513517816860253
88,0.0005220396273589722
89,0.0008818970348665335
90,0.040058827619019424
91,9.549320226154902e-06
92,1.2397153186371687e-06
93,0.03887858357058625
94,6.130115989587095e-05
95,0.09385556174148085
96,6.353492190501645e-07
97,0.00038780994991690357
98,5.117020076135156e-06
99,2.9777610513252432e-06
100,6.89692686795041e-05
101,1.7202114511157686e-05
102,0.12137864234222875
103,6.695130885752804e-05
104,8.991889878491005e-05
105,3.5186087715889536e-05
106,1.4239021552345622e-05
107,0.006321909046548831
108,4.9335143874939104e-05
109,9.576664820155036e-07
110,4.321314622691164e-06
111,0.000182723571943634
112,2.730526187857915e-08
113,0.00035889545882090117
114,3.633700158932528e-07
115,5.486182431046863e-06
116,1.6785325191641853e-05
117,7.081876222892733e-05
118,0.0032980792483135414
119,0.0002129805636171772
120,0.0004133759624540872
121,4.520508212992977e-06
122,7.134845819748906e-06
123,1.618536302224836e-05
124,8.026459884348725e-05
125,0.0017076851962865903
126,5.85079192972832e-07
127,4.319287660711305e-08
128,1.415533257951967e-05
129,0.003015546280782648
130,0.0039739512059458965
131,0.00016018274374495685
132,0.0014869682313368607
133,0.0017141783497240245
134,4.99683381316466e-06
135,3.347367454195648e-07
136,0.00019129973348248297
137,1.6747253554388115e-05
138,0.0028513547461623784
139,1.630254672178589e-06
140,2.885021627493842e-05
141,5.632010142360903e-08
142,9.430616371116984e-06
143,2.8878798838552253e-05
144,0.0019299797389349502
145,4.271826142345157e-07
146,0.00036768709604648056
147,1.975368398070194e-05
148,0.0016945723515237733
149,0.0012084081666598786
150,0.029360725183069453
151,1.60890952532932e-07
152,0.0199561357693706
153,3.3521515476408486e-05
154,4.6755269799617904e-05
155,4.8141537463829754e-05
156,5.750073236747924e-06
157,3.1611159468134237e-06
158,0.0003077007837253361
159,4.057322129081981e-05
160,5.625392722832658e-06
161,0.0035438054430973007
162,3.579487809595114e-05
163,0.0002070014539537053
164,0.0034143579457611792
165,4.121393826717058e-07
166,1.8957829146330398e-06
167,0.008141115661113309
168,0.0012084081666598786
169,0.0008838854277428306
170,0.00027841123974156926
171,0.0014615527720835935
172,0.0003560334736675315
173,8.026867460645623e-05
174,0.00037040795206867195
175,0.21248110724217265
176,0.0022212535070928164
177,0.00955313655045998
178,1.2341551147512627e-06
179,3.959938025713484e-05
180,0.0005418955572694275
181,1.3070401664162802e-05
182,0.0008427249018468098
183,5.4494667298839695e-06
184,4.3994450133178506e-05
185,2.2369738149968936e-05
186,0.0002154652205475743
187,3.889898799163536e-07
188,7.714461342006413e-07
189,0.001996110686411797
190,5.9372864665667374e-05
191,2.2249200999686106e-05
192,8.379462031085948e-06
193,0.002831581265794496
194,0.0005027042024784189
195,1.9325837035919898e-05
196,4.6623949971091385e-06
197,0.0003126810416989636
198,0.0018373362090685784
199,0.012381411201366736
200,5.4269025588286615e-06
201,5.266444678369145e-05
202,0.018646333965887867
203,7.420736090255982e-07
204,9.962335289049526e-05
205,0.0035747107647790127
206,1.851927387494378e-10
207,0.0001772554740270129
208,0.0006391687110040648
209,6.818029339325484e-07
210,0.0063203870265907255
211,0.000721603226233064
212,0.012498632252345095
213,3.55278191590393e-06
214,0.01988220866348655
215,0.0005971743446450845
216,0.0037738633435765497
217,0.03761820659651596
218,0.0006970192811806312
219,0.00016070919603993413
220,0.001116301504385878
221,0.0017559154236294475
222,1.3824870311638204e-05
223,0.02444102037807154
224,0.0005099879381397231
225,0.014451627785929254
226,0.004108228925302825
227,0.001511302887651843
228,0.00019370558570233157
229,9.884303032027076e-06
230,0.0008836762940516316
231,1.4057050340403115e-05
232,5.329796018806096e-06
233,3.300016595452672e-06
234,0.0018952722651813076
235,5.877071231387642e-05
236,0.00010550904689176236
237,0.0010105123831738393
238,0.0010089820763221444
239,0.000135423936352871
240,0.003230226080051541
241,3.468722321584746e-05
242,4.427367637300969e-09
243,3.0043981944642802e-09
244,8.391947469324275e-06
245,0.0001689995191936951
246,8.666511438349426e-06
247,0.0764569609620683
248,0.00023120381424848402
249,7.390478733098623e-06
250,0.00024951770325745205
251,0.027003171192495685
252,8.69827570204872e-06
253,8.778592609790805e-06
254,0.00037845188124117885
255,0.0003158536992868708
256,6.365521568790877e-09
257,6.608287582958935e-05
258,0.007323754144799786
259,0.002687179760572632
260,0.0009242358064591302
261,6.600208603992429e-05
262,0.0010278065600748515
263,0.00017847421512306224
264,0.0009529986675083367
265,2.9764756609399764e-05
266,4.6311816664940814e-07
267,1.0288561793535444e-11
268,4.633585823984646e-05
269,0.0003709281376382268
270,9.568870366885925e-05
271,1.1408107163892632e-06
272,2.93468012319349e-05
273,2.463885473351219e-06
274,0.001135855627150404
275,0.00489785830282798
276,1.8627774771489698e-07
277,0.0008309059945386048
278,0.012315999284104337
279,1.2477988454790108e-06
280,0.0014779592777259903
281,2.0612464423219905e-05
282,0.0037904577428654615
283,0.0011522320213141928
284,4.0886840191574776e-05
285,2.1487071609497086e-06
286,1.086674859074703e-08
287,0.0010490850557327816
