user_id,is_gone
4,0.010449132359824819
6,0.012693724556421399
10,0.009569954244217365
12,0.15603412240858733
13,0.9976760936508775
15,0.6297850808265465
19,0.007455882954009637
21,0.9815543678890837
23,0.00606479980601672
35,0.5536555072780329
40,0.00727076136665827
45,0.2007909966412692
55,0.5571259100421765
58,0.6653111978711729
62,0.2049870241737854
72,0.0103193955287594
74,0.3943453103851495
81,0.1158523888371714
84,0.0260804785448308
92,0.009203622651831606
93,0.00986384376469506
98,0.0052512814365021955
102,0.9981456847681884
105,0.12407485739460969
107,0.008065455391601223
112,0.28767573025132015
113,0.5293581433284377
119,0.8210930876260716
124,0.5796990017806899
140,0.8760619471521609
141,0.16498989155615287
143,0.006373971885526898
150,0.2023223833795277
159,0.006462582970992022
162,0.32122961935286637
164,0.3107938987006063
165,0.004454554971232888
167,0.14006139912556467
174,0.0064782629535482545
177,0.4078485267277926
180,0.0066070594970220374
185,0.004731562642233052
186,0.997806823088915
195,0.6442576335966393
198,0.8470324808273679
200,0.8288668041563314
204,0.6541759706856736
205,0.006091063025922799
207,0.9967497000141359
208,0.9983981897559049
212,0.20697626306748856
213,0.006607284114387571
217,0.005566099841953772
218,0.004443416803881791
234,0.005353157060245924
235,0.47403202059414756
236,0.009605413230498827
237,0.008460215948010472
242,0.17057857135647791
248,0.939658217036266
253,0.7997084471566739
260,0.39797432646160613
261,0.4125690260603279
269,0.009874502093872447
271,0.31831417692344777
273,0.010051883347605541
276,0.015230864675500623
283,0.00509080766860981
289,0.005757602943726242
298,0.2953952599993095
303,0.4606576341464434
306,0.005981559765697041
308,0.004832684859167139
317,0.007288838759624359
318,0.004469654849334597
319,0.00828710905021252
320,0.00641869296446171
324,0.22824615761645128
328,0.23908140013586485
331,0.15083654806532992
335,0.15288014070500047
341,0.5290819917091923
346,0.0048419639799855505
348,0.005181636857653539
349,0.05843771544059557
351,0.005243643684095747
355,0.3179894078655627
363,0.6262900122752839
366,0.008056904538262827
367,0.17543183811800722
373,0.21663213568195921
375,0.00824046598988816
382,0.01222911698744107
388,0.00492943918146062
389,0.005505882738167016
391,0.9742129692953008
400,0.00969393085704743
406,0.006984730945774808
409,0.9972981288756724
411,0.22728862392590232
414,0.02971321250136935
417,0.07033339861068508
419,0.006201628626748737
421,0.00642996541437473
423,0.013884464130033436
424,0.23383009464684246
425,0.0048419639799855505
430,0.8698625261202952
448,0.09314211336494309
460,0.22561280023302221
462,0.016781607063332
465,0.26345367838632966
467,0.9743817209982608
474,0.8685666306072877
476,0.007513843236383662
483,0.012020809845088012
