session_id,target
1,3.565798451498604e-05
2,8.916864054495208e-07
3,1.7416355948082036e-06
4,9.073222242570622e-07
5,0.0004322486705108211
6,5.887031186034643e-05
7,0.0016927327113438688
8,0.0005092244886052158
9,0.00011758695757869872
10,0.003421969496358017
11,0.000293427901442191
12,1.9620689690886516e-05
13,5.471411455112857e-05
14,0.026310337658584183
15,0.0008247152403484538
16,0.000600443500227077
17,0.0005322020646188675
18,1.843974698950297e-05
19,0.0005031954220707017
20,3.195478498044581e-06
21,0.01305222298663185
22,2.1414504540493913e-07
23,0.0011302045160316444
24,0.0010531391017575991
25,0.005252383126711446
26,4.048153456284625e-06
27,8.451079485962875e-05
28,2.312930890687037e-07
29,0.019717731304739926
30,0.00038634607430461
31,0.031275137647073334
32,0.03320591172900966
33,0.00024285817585194646
34,7.154632379187652e-06
35,0.031032502139210463
36,9.381355537377571e-05
37,1.230603611635437e-07
38,9.650061551219809e-07
39,0.0003804954643420265
40,1.3199906813720981e-05
41,0.00302854852985062
42,0.0017724565225915496
43,0.0003905767046110779
44,4.6447554037944645e-06
45,0.3348136237432
46,7.011566441614592e-05
47,0.0001432279990292687
48,3.8083134065644617e-06
49,0.000311651905763761
50,2.1505903289976537e-05
51,2.0404817473915705e-07
52,2.3433859713962005e-05
53,0.012368689462364867
54,0.00019714268748355333
55,0.0006818234036960905
56,0.00038915022379001034
57,3.4433443357157344e-07
58,7.977674483781582e-06
59,1.0372940670894517e-05
60,1.902522760716496e-07
61,2.988259670125657e-05
62,0.0007724973359892523
63,1.9628594687065913e-06
64,0.0015966409069320597
65,9.719142207914921e-06
66,4.325711627458819e-06
67,0.00047383343103234404
68,0.00110630071318654
69,0.012561849094780335
70,8.570994084176885e-05
71,0.0009246464252984493
72,0.00030156849802783316
73,0.00644784626211658
74,2.9352339950876852e-05
75,0.0005845348739580683
76,0.00016779268995733326
77,0.005878526717127455
78,0.00086840773396809
79,2.645274917415566e-05
80,2.8160963195106232e-05
81,1.5581565583785567e-05
82,0.00015214623058761872
83,5.404321280277939e-07
84,0.8351881055429133
85,0.00011756578044780091
86,4.996219012011062e-06
87,0.0020904387893879244
88,0.001682795871922052
89,0.002216323345849069
90,0.1684491829734021
91,4.132588724056593e-05
92,3.154767610613276e-06
93,0.01940513462067283
94,3.2576627845279416e-05
95,0.0013008594861718997
96,2.5164671751945702e-06
97,0.0007666951937468425
98,2.0069689439532588e-05
99,5.880880802408959e-06
100,0.0008536798176172125
101,4.6671816914737774e-05
102,0.0013336052912604963
103,4.9619039522815603e-05
104,0.000825682555109795
105,0.00014975058875180323
106,0.00016920219213644624
107,0.0010834129955665406
108,0.00018216974129555446
109,1.5118372621523535e-05
110,3.984260695220463e-06
