user_id,is_gone
4,0.0044392264
6,0.0050571403
10,0.0077759037
12,0.13954316
13,0.9950723
15,0.5397411
19,0.0046793856
21,0.9950723
23,0.0044392264
35,0.27218002
40,0.0044392264
45,0.16863638
55,0.41874844
58,0.45039332
62,0.17947763
72,0.0062262616
74,0.34087622
81,0.085445374
84,0.013421845
92,0.005365459
93,0.0044392264
98,0.0044392264
102,0.9957274
105,0.10230042
107,0.0044392264
112,0.18837893
113,0.37254164
119,0.72577024
124,0.4104042
140,0.805469
141,0.1079567
143,0.0044392264
150,0.1656495
159,0.0044392264
162,0.16931725
164,0.18134835
165,0.0044392264
167,0.11682895
174,0.0044392264
177,0.3888206
180,0.0044392264
185,0.004593009
186,0.9950723
195,0.4606321
198,0.7363646
200,0.7446297
204,0.43558222
205,0.012819633
207,0.9957274
208,0.9950723
212,0.15796891
213,0.0044392264
217,0.0044392264
218,0.0044392264
234,0.0044392264
235,0.35644484
236,0.0044392264
237,0.0044392264
242,0.08373651
248,0.9547527
253,0.82323194
260,0.34919825
261,0.31045306
269,0.0044392264
271,0.24791269
273,0.0054662824
276,0.011278653
283,0.0044392264
289,0.0044392264
298,0.20918065
303,0.32100683
306,0.0046793856
308,0.0044392264
317,0.0044392264
318,0.0044392264
319,0.0044392264
320,0.0044392264
324,0.14568432
328,0.13373974
331,0.119501546
335,0.13587533
341,0.3602306
346,0.0044392264
348,0.0044392264
349,0.0321264
351,0.0046793856
355,0.17921285
363,0.3724115
366,0.0044392264
367,0.20411485
373,0.27032918
375,0.0044392264
382,0.0078006973
388,0.0054662824
389,0.0044392264
391,0.9957274
400,0.0076349624
406,0.0044392264
409,0.99420446
411,0.21919577
414,0.0090587735
417,0.05901315
419,0.0044392264
421,0.0044392264
423,0.009534894
424,0.15469934
425,0.0044392264
430,0.90825313
448,0.124356784
460,0.1534858
462,0.010282942
465,0.18909843
467,0.9944243
474,0.8468087
476,0.007413372
483,0.005365459
485,0.0044392264
486,0.37217405
487,0.0044392264
498,0.9957274
503,0.0044392264
504,0.004593009
511,0.0044392264
516,0.0046793856
522,0.008963088
530,0.8674112
534,0.004593009
543,0.0044392264
554,0.0044392264
557,0.18452998
561,0.41952294
565,0.3991509
567,0.2125601
570,0.14122969
574,0.16721155
575,0.10343653
578,0.34509984
579,0.005365459
583,0.0050571403
586,0.9950434
593,0.1656495
599,0.12107499
601,0.99420446
602,0.16010998
611,0.0044392264
613,0.11998302
615,0.013332039
628,0.03855608
642,0.012930054
650,0.0054662824
659,0.16931725
664,0.9957274
672,0.18632539
680,0.0044392264
683,0.15809223
693,0.2999856
696,0.0044392264
700,0.0046793856
704,0.110795565
723,0.07343831
725,0.09394449
726,0.0044392264
731,0.0044392264
733,0.017001623
736,0.004593009
739,0.11477936
741,0.0044392264
744,0.12502132
745,0.0044392264
747,0.14717382
754,0.36998108
757,0.0054662824
760,0.0046793856
765,0.9957274
770,0.4246489
779,0.0044392264
800,0.0072227763
801,0.0044392264
804,0.3954008
805,0.0044392264
810,0.004593009
820,0.0046793856
829,0.0044392264
832,0.006111507
837,0.051724
845,0.0044392264
848,0.0044392264
850,0.0044392264
864,0.0044392264
874,0.0054662824
880,0.08374307
886,0.75674963
897,0.0044392264
898,0.18124065
901,0.7763207
904,0.9957274
907,0.005365459
918,0.0044392264
920,0.45642462
926,0.0044392264
933,0.0076349624
936,0.0057944693
937,0.005365459
952,0.0044392264
953,0.1165029
960,0.85271347
970,0.8263401
971,0.0044392264
972,0.26829135
973,0.0044392264
980,0.2948278
988,0.06152809
999,0.014076744
1003,0.1867872
1010,0.015500367
1023,0.0044392264
1041,0.09896939
1044,0.14149126
1049,0.99420446
1054,0.15672506
1055,0.0044392264
1059,0.0044392264
1061,0.43317768
1068,0.0054662824
1071,0.005365459
1083,0.2377425
1087,0.37040508
1092,0.18423559
1099,0.0044392264
1100,0.14603835
1102,0.0044392264
1115,0.045945186
1131,0.0044392264
1132,0.014907504
1134,0.36201367
1135,0.0044392264
1137,0.11272742
1138,0.011886396
1145,0.08561139
1149,0.14338267
1152,0.0044392264
1153,0.33407712
1154,0.18064
1156,0.39115936
1157,0.0131992875
1164,0.8805855
1171,0.39622217
1175,0.0062262616
1182,0.0044392264
1187,0.9957274
1192,0.03272433
1195,0.0044392264
1197,0.004559335
1202,0.0044392264
1211,0.18465471
1212,0.004593009
1214,0.0044392264
1219,0.0046793856
1232,0.0044392264
1238,0.0044392264
1242,0.0044392264
1245,0.12703852
1246,0.50238997
1253,0.0046793856
1263,0.0044392264
1269,0.0046793856
1273,0.0044392264
1274,0.992931
1275,0.0044392264
1276,0.005365459
1279,0.0044392264
1280,0.0044392264
1285,0.0044392264
1288,0.0044392264
1302,0.22673191
1307,0.0044392264
1308,0.0044392264
1309,0.0044392264
1313,0.13884188
1314,0.06690419
1322,0.0044392264
1325,0.0046793856
1332,0.004593009
1334,0.009255128
1339,0.0044392264
1340,0.0091298595
1341,0.09264464
1347,0.211249
1349,0.0106101995
1354,0.14149126
1356,0.2475375
1357,0.0046793856
1358,0.13379762
1359,0.9957274
1365,0.17699744
1367,0.14559054
1369,0.009256369
1374,0.005365459
1375,0.16294247
1379,0.005365459
1384,0.12142566
1385,0.0044392264
1387,0.0046793856
1392,0.14568432
1399,0.004593009
1403,0.0044392264
1407,0.0046793856
1412,0.14582519
1413,0.09353085
1414,0.0044392264
1420,0.13244306
1426,0.9950723
1432,0.0044392264
1436,0.0044392264
1437,0.0044392264
1438,0.36379343
1441,0.9950723
1442,0.10200388
1452,0.0044392264
1455,0.0044392264
1457,0.3567537
1458,0.1514847
1459,0.9950723
1460,0.09533301
1464,0.16294247
1465,0.005365459
1469,0.016143631
1472,0.3433699
1485,0.0044392264
1488,0.48175383
1489,0.0044392264
1494,0.0064970786
1501,0.0044392264
1506,0.0044392264
1510,0.16600214
1520,0.36474904
1522,0.0044392264
1523,0.04087531
1524,0.0044392264
1525,0.0044392264
1540,0.0046793856
1541,0.28284508
1543,0.2741411
1550,0.14149126
1551,0.1040984
1554,0.16010998
1556,0.10136397
1563,0.15304872
1564,0.0044392264
1566,0.014076744
1571,0.9957274
1580,0.1820196
1584,0.3188633
1587,0.0044392264
1592,0.0044392264
1597,0.08641486
1608,0.0044392264
1610,0.007878756
1611,0.41364247
1619,0.1583664
1620,0.33559343
1623,0.07679103
1630,0.106321976
1636,0.028933922
1640,0.15672506
1641,0.053909563
1646,0.0044392264
1650,0.0050571403
1658,0.0044392264
1667,0.0046793856
1674,0.17820744
1689,0.0046793856
1690,0.10968554
1693,0.94394255
1704,0.08258019
1706,0.0044392264
1713,0.0044392264
1716,0.0062262616
1717,0.057505228
1719,0.08353858
1720,0.13777998
1725,0.25295666
1728,0.0044392264
1731,0.318526
1739,0.010955913
1745,0.005365459
1747,0.12706657
1748,0.77008283
1751,0.35316592
1754,0.0044392264
1763,0.0044392264
1764,0.0044392264
1767,0.9950723
1771,0.008899196
1775,0.0044392264
1777,0.0044392264
1779,0.0050571403
1782,0.94607633
1783,0.012930054
1785,0.1364182
1786,0.1180039
1797,0.13107984
1800,0.37297887
1803,0.10781193
1821,0.10544579
1822,0.64279115
1830,0.0044392264
1831,0.9111679
1832,0.19922762
1835,0.17347135
1837,0.0054662824
1840,0.7442834
1849,0.17351133
1855,0.0046793856
1858,0.017951366
1872,0.0046793856
1873,0.14338267
1882,0.7846536
1883,0.0044392264
1887,0.4916973
1891,0.0046793856
1893,0.994972
1918,0.16781847
1923,0.0044392264
1939,0.0044392264
1947,0.01138568
1953,0.38517034
1954,0.008196976
1956,0.420759
1958,0.016768768
1960,0.5244967
1961,0.41522196
1962,0.7650782
1967,0.099748835
1968,0.005365459
1974,0.004593009
1981,0.0050571403
1985,0.0046793856
1988,0.1644236
1993,0.0044392264
1998,0.0044392264
2000,0.036584154
2012,0.0044392264
2016,0.14603835
2018,0.24538638
2019,0.17347564
2026,0.17041637
2033,0.0044392264
2034,0.1642449
2036,0.01189997
2041,0.0054662824
2042,0.17355615
2044,0.1441178
2052,0.008400111
2060,0.0044392264
2061,0.013264766
2062,0.046926647
2063,0.013464696
2064,0.0044392264
2066,0.004593009
2068,0.0044392264
2069,0.10413383
2070,0.0046793856
2073,0.0044392264
2077,0.007413372
2079,0.17764394
2089,0.005365459
2091,0.0044392264
2095,0.0046793856
2097,0.0044392264
2100,0.0044392264
